,x,y,z,Axon_to_Soma Length,Mylin_Metric,Axon_Radius
376,297601.0,145703.0,23280.025,98.11058,0.0,395.8077452590079
377,297559.0,145328.75,23282.175,96.60173,0.0,380.76205472520513
378,297460.75,144980.5,23291.2,95.11001,0.0,347.9118913895692
379,297329.75,144657.0,23304.825,93.61133,0.0,349.1338179497388
380,297154.0,144346.0,23317.0,92.10172,0.0,289.0548214452061
381,297149.25,144330.25,23316.65,92.03445,0.0,299.1983844000356
382,297044.75,143976.75,23308.525,90.52457,0.0,328.8309345266721
383,296936.5,143675.25,23289.175,89.02757,0.0,346.62570763890375
384,296889.0,143317.0,23278.225,87.51713,23.36664104534973,393.4248894702728
385,296853.75,142980.25,23261.575,86.00787,0.24793388429752067,390.2300094599755
386,296812.0,142642.5,23245.225,84.497635,26.73745173745174,366.96439269312594
387,296764.5,142304.25,23229.175,82.988045,0.0,375.84393159180615
388,296530.5,142069.25,23213.275,81.51692,0.0,304.24761320978314
389,296459.5,141906.25,23204.15,80.71756,8.145491803278688,298.2913065972033
390,296791.0,141753.25,23209.2,79.24324,0.0,381.78827978521736
391,296946.0,141428.75,23197.725,77.733315,85.13119533527697,429.9620366943398
392,297052.5,141100.0,23184.125,76.24784,87.03071672354949,433.8141865011856
393,297131.25,140749.5,23173.25,74.74649,72.8467815049864,355.6689977308114
394,297204.0,140380.75,23176.6,73.23709,62.40126382306477,403.0805938079186
395,297226.75,140016.25,23171.625,71.762764,76.34408602150538,411.83147970268305
396,297223.75,139654.0,23161.625,70.25952,81.91712013394726,383.92472872985905
397,297291.5,139284.25,23158.225,68.74976,85.39074960127591,481.52091997025633
398,297309.5,138911.75,23163.525,67.243034,70.41383570105003,411.0479296992036
399,297328.75,138537.5,23166.525,65.73926,67.47700394218134,415.0279236796744
400,297354.25,138161.25,23165.425,64.23016,65.90389016018307,403.9459004173751
401,297350.0,137811.5,23154.075,62.759243,95.0,397.8110343057896
402,297320.25,137464.25,23144.9,61.31765,95.27296937416777,427.03475043477437
403,297288.75,137092.0,23148.075,59.81794,81.83652875882946,383.4364869922661
404,297302.75,136717.75,23143.4,58.308266,77.76373973468098,442.2021505263911
405,297316.75,136341.0,23141.825,56.798912,82.54946480700617,518.1184186819708
406,297321.5,135969.25,23137.25,55.300575,83.97361272797826,455.59723105885814
407,297344.5,135615.0,23125.25,53.80166,79.28045080190725,403.93679828308666
408,297417.75,135271.5,23111.45,52.292213,100.0,457.1731520644692
409,297487.0,134924.75,23098.3,50.783184,73.42995169082126,317.7143816039386
410,297574.75,134587.25,23084.0,49.275578,95.70747217806041,450.55083009430683
411,297637.5,134222.25,23082.175,47.792362,91.23619522622016,381.99061059016486
412,297695.5,133865.75,23075.9,46.325974,84.38605356240525,433.3610745355766
413,297810.0,133526.0,23067.1,44.849304,58.639562157935885,417.11925195161865
414,297965.5,133184.0,23063.55,43.339844,55.713058419243985,344.146592174574
415,298154.75,132864.25,23057.0,41.830692,5.318450426789232,311.12634920294954
416,298307.25,132527.0,23052.3,40.338295,0.0,336.09399333178754
417,298385.25,132157.75,23053.575,38.82784,0.0,299.0246270191771
418,298435.25,131784.25,23054.475,37.320084,0.0,385.841910693613
419,298464.25,131408.25,23055.475,35.81109,0.0,344.71717722428804
420,298478.25,131031.5,23056.75,34.302185,0.0,368.42895237526454
421,298485.5,130657.25,23051.825,32.792,0.0,370.8185291360879
422,298512.25,130303.24999999999,23040.7,31.30387,0.0,383.3366688587243
423,298452.5,129933.75,23035.7,29.793371,0.0,413.87921238484427
424,298302.25,129597.00000000001,23028.625,28.291473,0.0,424.4411275238974
425,298255.25,129241.75,23020.775,26.8241,0.0,512.2038963952447
426,298273.75,128873.25000000001,23012.9,25.315002,0.0,616.3326431226573
427,298297.0,128502.99999999999,23005.925,23.805084,0.0,666.4702236525541
428,298351.75,128140.5,22997.0,22.295809,0.0,712.344639370384
429,298440.25,127797.25,22984.975,20.798542,0.0,888.775149209343
430,298568.5,127485.25,22968.25,19.292477,0.0,853.361919466071
431,298730.75,127219.25,22947.15,17.787275,0.0,981.7828407294152
432,298911.25,126972.0,22925.075,16.277609,0.0,689.0017053698804
433,299008.25,126625.0,22914.45,14.775041,3.2249096469279954,1223.9277039938947
434,299040.0,126268.75,22903.25,13.275888,0.0,1267.5626383483254
435,299221.0,125979.75,22900.1,11.9060755,0.0,1106.5822775122642
436,299354.25,125680.25,22906.475,10.5702915,0.0,1203.7162530880441
437,299316.25,125323.5,22918.275,9.05959,0.0,799.2931232119246
438,299278.25,124967.0,22930.05,7.550146,0.0,1293.003276938511
439,299240.25,124610.5,22941.85,6.04039,0.0,1322.5377232667374
440,299088.0,123184.0,22989.0,0.0,,6.038454395078003
